name,http_last_check,http_status,https_last_check,https_status
ac-reunion.fr,2022-12-13,301 Moved Permanently https://www.ac-reunion.fr/,2022-12-13,301 Moved Permanently https://www.ac-reunion.fr/
www.ac-reunion.fr,2022-12-13,200 OK,2022-12-13,200 OK
ac-rouen.fr,2022-12-13,302 Found http://www.ac-normandie.fr/,2022-12-13,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: EE certificate key too weak (_ssl.c:997)
www.ac-rouen.fr,2022-12-13,302 Found http://www.ac-normandie.fr,2022-12-13,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: EE certificate key too weak (_ssl.c:997)
ac-spm.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.ac-spm.fr,2022-12-13,200 OK,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.ac-spm.fr'. (_ssl.c:997)"
ac-strasbourg.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.ac-strasbourg.fr,2022-12-13,200 OK,2022-12-13,200 OK
ac-toulouse.fr,2022-12-13,301 Moved Permanently https://www.ac-toulouse.fr/,2022-12-13,301 Moved Permanently https://www.ac-toulouse.fr/
www.ac-toulouse.fr,2022-12-13,200 OK,2022-12-13,200 OK
ac-versailles.fr,2022-12-13,301 Moved Permanently https://www.ac-versailles.fr/,2022-12-13,301 Moved Permanently https://www.ac-versailles.fr/
www.ac-versailles.fr,2022-12-13,200 OK,2022-12-13,200 OK
ac-puy-de-dome.gouv.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
ac-noumea.nc,2022-12-13,301 Moved Permanently https://9830002k-ndrce5-1.ac-noumea.nc/,2022-12-13,403 Forbidden
ac-polynesie.pf,2022-12-13,301 Moved Permanently https://www.monvr.pf/,2022-12-13,301 Moved Permanently https://www.monvr.pf/
ac-wf.wf,2022-12-13,301 Moved Permanently https://www.ac-wf.wf/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ac-wf.wf'. (_ssl.c:997)"
