name,http_last_check,http_status,https_last_check,https_status
aisne.com,2022-12-13,200 OK,2022-12-13,200 OK
www.aisne.com,2022-12-13,200 OK,2022-12-13,200 OK
www.deux-sevres.com,2022-12-13,Timeout,2022-12-13,Timeout
ain.fr,2022-12-13,301 Moved Permanently https://www.ain.fr/,2022-12-13,301 Moved Permanently https://www.ain.fr/
www.ain.fr,2022-12-13,200 OK,2022-12-13,200 OK
allier.fr,2022-12-13,301 Moved Permanently https://www.allier.fr/,2022-12-13,301 Moved Permanently https://www.allier.fr/
www.allier.fr,2022-12-13,200 OK,2022-12-13,200 OK
ardeche.fr,2022-12-13,301 Moved Permanently https://www.ardeche.fr/,2022-12-13,301 Moved Permanently https://www.ardeche.fr/
www.ardeche.fr,2022-12-13,200 OK,2022-12-13,200 OK
ariege.fr,2022-12-13,301 Moved Permanently http://www.ariege.fr/,2022-12-13,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:997)
www.ariege.fr,2022-12-13,200 OK,2022-12-13,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:997)
aube.fr,2022-12-13,301 Moved Permanently https://www.aube.fr/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'aube.fr'. (_ssl.c:997)"
www.aube.fr,2022-12-13,200 OK,2022-12-13,200 OK
aude.fr,2022-12-13,301 Moved Permanently https://www.aude.fr/,2022-12-13,301 Moved Permanently https://www.aude.fr/
www.aude.fr,2022-12-13,200 OK,2022-12-13,200 OK
aveyron.fr,2022-12-13,200 OK,2022-12-13,200 OK
www.aveyron.fr,2022-12-13,302 Moved Temporarily https://aveyron.fr/,2022-12-13,302 Moved Temporarily https://aveyron.fr/
calvados.fr,2022-12-13,301 Moved Permanently https://www.calvados.fr/accueil.html,2022-12-13,301 Moved Permanently https://www.calvados.fr/accueil.html
www.calvados.fr,2022-12-13,200 200,2022-12-13,200 200
cantal.fr,2022-12-13,301 Moved Permanently https://www.cantal.fr/,2022-12-13,301 Moved Permanently https://www.cantal.fr/
www.cantal.fr,2022-12-13,200 OK,2022-12-13,200 OK
cd-essonne.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.cd-essonne.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
cd08.fr,2022-12-13,200 OK,2022-12-13,200 OK
www.cd08.fr,2022-12-13,301 Moved Permanently https://cd08.fr/,2022-12-13,301 Moved Permanently https://cd08.fr/
cd62.fr,2022-12-13,ServerDisconnectedError: Server disconnected,2022-12-13,"Connect call failed ('46.166.189.98', 443)"
www.cd62.fr,2022-12-13,ServerDisconnectedError: Server disconnected,2022-12-13,"Connect call failed ('46.166.189.98', 443)"
cd66.fr,2022-12-13,301 Moved Permanently http://www.ledepartement66.fr/,2022-12-13,"Connect call failed ('178.237.108.253', 443)"
www.cd66.fr,2022-12-13,301 Moved Permanently http://www.ledepartement66.fr/,2022-12-13,"Connect call failed ('178.237.108.253', 443)"
cd77.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.cd77.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
cd79.fr,2022-12-13,200 OK,2022-12-13,200 OK
www.cd79.fr,2022-12-13,200 OK,2022-12-13,200 OK
cg-corsedusud.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.cg-corsedusud.fr,2022-12-13,404 Not Found,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.cg-corsedusud.fr'. (_ssl.c:997)"
cg04.fr,2022-12-13,Timeout,2022-12-13,Timeout
www.cg04.fr,2022-12-13,Timeout,2022-12-13,Timeout
cg05.fr,2022-12-13,301 Moved Permanently https://www.hautes-alpes.fr/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'cg05.fr'. (_ssl.c:997)"
www.cg05.fr,2022-12-13,301 Moved Permanently https://www.hautes-alpes.fr/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.cg05.fr'. (_ssl.c:997)"
cg08.fr,2022-12-13,301 Moved Permanently https://cd08.fr/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'cg08.fr'. (_ssl.c:997)"
www.cg08.fr,2022-12-13,301 Moved Permanently https://cd08.fr/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.cg08.fr'. (_ssl.c:997)"
cg09.fr,2022-12-13,200 OK,2022-12-13,"Connect call failed ('217.70.184.38', 443)"
www.cg09.fr,2022-12-13,503 Service Unavailable,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.cg09.fr'. (_ssl.c:997)"
cg12.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.cg12.fr,2022-12-13,301 Moved Permanently http://aveyron.fr/,2022-12-13,301 Moved Permanently http://aveyron.fr/
cg13.fr,2022-12-13,301 Moved Permanently https://www.departement13.fr/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'cg13.fr'. (_ssl.c:997)"
www.cg13.fr,2022-12-13,301 Moved Permanently https://www.departement13.fr/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.cg13.fr'. (_ssl.c:997)"
cg14.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.cg14.fr,2022-12-13,Timeout,2022-12-13,Timeout
cg15.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.cg15.fr,2022-12-13,"Connect call failed ('94.127.13.97', 80)",2022-12-13,"Connect call failed ('94.127.13.97', 443)"
cg24.fr,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'cg24.fr'. (_ssl.c:997)",2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'cg24.fr'. (_ssl.c:997)"
www.cg24.fr,2022-12-13,Timeout,2022-12-13,Timeout
cg28.fr,2022-12-13,200 OK,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'cg28.fr'. (_ssl.c:997)"
www.cg28.fr,2022-12-13,200 OK,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.cg28.fr'. (_ssl.c:997)"
cg29.fr,2022-12-13,301 Moved Permanently http://www.finistere.fr/,2022-12-13,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:997)
www.cg29.fr,2022-12-13,301 Moved Permanently http://www.finistere.fr/,2022-12-13,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:997)
cg32.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.cg32.fr,2022-12-13,301 Moved Permanently https://matomo.gers.fr/,2022-12-13,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)
cg33.fr,2022-12-13,Timeout,2022-12-13,Timeout
www.cg33.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
cg34.fr,2022-12-13,301 Moved Permanently https://herault.fr,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'cg34.fr'. (_ssl.c:997)"
www.cg34.fr,2022-12-13,301 Moved Permanently https://herault.fr,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.cg34.fr'. (_ssl.c:997)"
cg35.fr,2022-12-13,301 Moved Permanently https://www.ille-et-vilaine.fr/,2022-12-13,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)
www.cg35.fr,2022-12-13,301 Moved Permanently https://www.ille-et-vilaine.fr/,2022-12-13,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)
www.cg37.fr,2022-12-13,301 Moved Permanently https://www.touraine.fr,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.cg37.fr'. (_ssl.c:997)"
cg39.fr,2022-12-13,301 Moved Permanently https://jura.fr/,2022-12-13,301 Moved Permanently https://jura.fr/
