name,http_last_check,http_status,https_last_check,https_status
www.mairie-lannedern.bzh,2022-12-13,Name or service not known,2022-12-13,Name or service not known
missionlocalecob.bzh,2022-12-13,302 Moved Temporarily http://www.missionlocalecob.bzh,2022-12-13,"Connect call failed ('213.186.33.5', 443)"
www.missionlocalecob.bzh,2022-12-13,200 OK,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.missionlocalecob.bzh'. (_ssl.c:997)"
mlstmalo.bzh,2022-12-13,200 OK,2022-12-13,200 OK
www.mlstmalo.bzh,2022-12-13,200 OK,2022-12-13,200 OK
pays-broceliande.bzh,2022-12-13,200 OK,2022-12-13,200 OK
pommeritlevicomte.bzh,2022-12-13,302 Found https://pommeritlevicomte.fr/,2022-12-13,302 Found https://pommeritlevicomte.fr/
www.pommeritlevicomte.bzh,2022-12-13,301 Moved Permanently https://pommeritlevicomte.bzh/,2022-12-13,301 Moved Permanently https://pommeritlevicomte.bzh/
rmcom.bzh,2022-12-13,200 OK,2022-12-13,200 OK
ville-landerneau.bzh,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.ville-landerneau.bzh,2022-12-13,Name or service not known,2022-12-13,Name or service not known
edu.osp.cat,2022-12-13,301 Moved Permanently https://etats-generaux-du-numerique.education.gouv.fr/,2022-12-13,301 Moved Permanently https://etats-generaux-du-numerique.education.gouv.fr/
jni.edu.osp.cat,2022-12-13,301 Moved Permanently https://jni21.education.gouv.fr/,2022-12-13,301 Moved Permanently https://jni21.education.gouv.fr/
grenelle.osp.cat,2022-12-13,301 Moved Permanently https://grenelle.education.gouv.fr/,2022-12-13,301 Moved Permanently https://grenelle.education.gouv.fr/
dgs-sisacenq.cegedim.cloud,2022-12-13,302 Found https://si-enquetes.sante.gouv.fr/enquetes,2022-12-13,302 Found https://si-enquetes.sante.gouv.fr/enquetes
dgs-sisacenq-integ.cegedim.cloud,2022-12-13,302 Found https://si-enquetes-integ.sante.gouv.fr/enquetes,2022-12-13,302 Found https://si-enquetes-integ.sante.gouv.fr/enquetes
le4bis-ij.cm,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.le4bis-ij.cm,2022-12-13,Name or service not known,2022-12-13,Name or service not known
lebercail.co,2022-12-13,200 OK,2022-12-13,200 OK
abc-blanquefort.com,2022-12-13,200 OK,2022-12-13,200 OK
acticity.com,2022-12-13,301 Moved Permanently https://www.acticity.com/,2022-12-13,301 Moved Permanently https://www.acticity.com/
www.acticity.com,2022-12-13,200 OK,2022-12-13,200 OK
actionetcompetence-alsace.com,2022-12-13,200 OK,2022-12-13,200 OK
www.actionetcompetence-alsace.com,2022-12-13,200 OK,2022-12-13,200 OK
adil86.com,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'adil86.com'. (_ssl.c:997)",2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'adil86.com'. (_ssl.c:997)"
www.adil86.com,2022-12-13,200 OK,2022-12-13,200 OK
adil974.com,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'adil974.com'. (_ssl.c:997)",2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'adil974.com'. (_ssl.c:997)"
www.adil974.com,2022-12-13,200 OK,2022-12-13,200 OK
vivezafone.afoneparticipations.com,2022-12-13,404 Site Not Found,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'vivezafone.afoneparticipations.com'. (_ssl.c:997)"
afpar.com,2022-12-13,No address associated with hostname,2022-12-13,No address associated with hostname
www.afpar.com,2022-12-13,200 OK,2022-12-13,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:997)
agri02.com,2022-12-13,301 Moved Permanently https://hautsdefrance.chambre-agriculture.fr/chambre-agriculture-aisne/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'agri02.com'. (_ssl.c:997)"
www.agri02.com,2022-12-13,301 Moved Permanently https://hautsdefrance.chambre-agriculture.fr/chambre-agriculture-aisne/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.agri02.com'. (_ssl.c:997)"
agriculteurs22.com,2022-12-13,301 Moved Permanently https://www.chambres-agriculture-bretagne.fr,2022-12-13,"Connect call failed ('217.70.184.38', 443)"
www.agriculteurs22.com,2022-12-13,301 Moved Permanently https://www.chambres-agriculture-bretagne.fr,2022-12-13,"Connect call failed ('217.70.184.50', 443)"
agriculteurs56.com,2022-12-13,301 Moved Permanently https://www.chambres-agriculture-bretagne.fr/,2022-12-13,301 Moved Permanently https://www.chambres-agriculture-bretagne.fr/
www.agriculteurs56.com,2022-12-13,301 Moved Permanently https://www.chambres-agriculture-bretagne.fr/,2022-12-13,301 Moved Permanently https://www.chambres-agriculture-bretagne.fr/
aijam.com,2022-12-13,200 OK,2022-12-13,200 OK
www.aijam.com,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.aijam.com'. (_ssl.c:997)",2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.aijam.com'. (_ssl.c:997)"
ailly-le-haut-clocher.com,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.ailly-le-haut-clocher.com,2022-12-13,Name or service not known,2022-12-13,Name or service not known
airie-de-le-mesnil-guillaume.com,2022-12-13,Name or service not known,2022-12-13,Name or service not known
aironnotredame.com,2022-12-13,200 OK,2022-12-13,Timeout
www.aironnotredame.com,2022-12-13,200 OK,2022-12-13,Timeout
ajv27.com,2022-12-13,200 OK,2022-12-13,200 OK
www.ajv27.com,2022-12-13,301 Moved Permanently https://ajv27.com/,2022-12-13,301 Moved Permanently https://ajv27.com/
allemond.com,2022-12-13,401 Unauthorized,2022-12-13,401 Unauthorized
www.allemond.com,2022-12-13,401 Unauthorized,2022-12-13,401 Unauthorized
alsea87.com,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.alsea87.com,2022-12-13,Name or service not known,2022-12-13,Name or service not known
alzheimerlibellules.com,2022-12-13,503 Service Temporarily Unavailable,2022-12-13,503 Service Temporarily Unavailable
www.alzheimerlibellules.com,2022-12-13,Temporary failure in name resolution,2022-12-13,Temporary failure in name resolution
ampillylesec.com,2022-12-13,301 Moved Permanently http://www.ampillylesec.com/,2022-12-13,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:997)
www.ampillylesec.com,2022-12-13,403 Forbiden,2022-12-13,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:997)
anglars-nozac.com,2022-12-13,301 Moved Permanently https://www.anglars-nozac.fr/,2022-12-13,301 Moved Permanently https://www.anglars-nozac.fr/
www.anglars-nozac.com,2022-12-13,301 Moved Permanently https://www.anglars-nozac.fr/,2022-12-13,301 Moved Permanently https://www.anglars-nozac.fr/
annayautrement.com,2022-12-13,301 Moved Permanently http://www.annayautrement.com/,2022-12-13,"Connect call failed ('160.16.152.65', 443)"
www.annayautrement.com,2022-12-13,200 OK,2022-12-13,"Connect call failed ('160.16.152.65', 443)"
annecylevieux.com,2022-12-13,301 Moved Permanently https://www.annecylevieux.com/,2022-12-13,301 Moved Permanently https://www.annecylevieux.com/
www.annecylevieux.com,2022-12-13,200 OK,2022-12-13,200 OK
annesse-et-beaulieu.com,2022-12-13,403 Forbidden,2022-12-13,403 Forbidden
www.annesse-et-beaulieu.com,2022-12-13,403 Forbidden,2022-12-13,403 Forbidden
anost.com,2022-12-13,302 Moved Temporarily https://www.godaddy.com:443/forsale/anost.com?utm_source=TDFS_BINNS&utm_medium=BINNS&utm_campaign=TDFS_BINNS&traffic_type=TDFS_BINNS&traffic_id=binns&,2022-12-13,Timeout
www.anost.com,2022-12-13,302 Moved Temporarily https://www.godaddy.com:443/forsale/www.anost.com?utm_source=TDFS_BINNS&utm_medium=BINNS&utm_campaign=TDFS_BINNS&traffic_type=TDFS_BINNS&traffic_id=binns&,2022-12-13,Timeout
apecita.com,2022-12-13,301 Moved Permanently https://www.apecita.com/,2022-12-13,301 Moved Permanently https://www.apecita.com/
www.apecita.com,2022-12-13,200 OK,2022-12-13,200 OK
laferte.arbois.com,2022-12-13,Name or service not known,2022-12-13,Name or service not known
lesplanches.arbois.com,2022-12-13,Name or service not known,2022-12-13,Name or service not known
mathenay.arbois.com,2022-12-13,Name or service not known,2022-12-13,Name or service not known
mesnay.arbois.com,2022-12-13,Name or service not known,2022-12-13,Name or service not known
montignylesarsures.arbois.com,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.montignylesarsures.arbois.com,2022-12-13,Name or service not known,2022-12-13,Name or service not known
vadans.arbois.com,2022-12-13,Name or service not known,2022-12-13,Name or service not known
villette.arbois.com,2022-12-13,Name or service not known,2022-12-13,Name or service not known
arcangues.com,2022-12-13,301 Moved Permanently http://www.arcangues.com/,2022-12-13,301 Moved Permanently https://www.arcangues.com/
www.arcangues.com,2022-12-13,200 OK,2022-12-13,200 OK
arcenciel-centresocioculturelcozes.com,2022-12-13,200 OK,2022-12-13,200 OK
artisanat24.com,2022-12-13,301 Moved Permanently http://www.artisanat24.com/CMARA24/,2022-12-13,Timeout
www.artisanat24.com,2022-12-13,200 OK,2022-12-13,200 OK
mairie-de-saint-mary-le-plain.asso-web.com,2022-12-13,403 Forbidden,2022-12-13,403 Forbidden
association-escale.com,2022-12-13,301 Moved Permanently http://www.association-escale.com/,2022-12-13,301 Moved Permanently http://www.association-escale.com/
www.association-escale.com,2022-12-13,200 OK,2022-12-13,200 OK
association-pari.com,2022-12-13,301 Moved Permanently https://www.association-pari.com/,2022-12-13,301 Moved Permanently https://www.association-pari.com/
www.association-pari.com,2022-12-13,200 OK,2022-12-13,200 OK
athee-sur-cher.com,2022-12-13,301 Moved Permanently http://athee-sur-cher.fr,2022-12-13,"Connect call failed ('213.186.33.5', 443)"
www.athee-sur-cher.com,2022-12-13,301 Moved Permanently http://athee-sur-cher.fr,2022-12-13,"Connect call failed ('213.186.33.5', 443)"
atziller.com,2022-12-13,Name or service not known,2022-12-13,Name or service not known
avillysaintleonard.com,2022-12-13,ServerDisconnectedError: Server disconnected,2022-12-13,"Connect call failed ('46.166.189.98', 443)"
www.avillysaintleonard.com,2022-12-13,403 Forbiden,2022-12-13,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:997)
avocat-bergerac-sarlat.com,2022-12-13,301 Moved Permanently http://www.avocat-bergerac-sarlat.com/,2022-12-13,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)
www.avocat-bergerac-sarlat.com,2022-12-13,200 OK,2022-12-13,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)
avocat-saint-etienne.com,2022-12-13,301 Moved Permanently https://www.avocat-saint-etienne.com/,2022-12-13,301 Moved Permanently https://www.avocat-saint-etienne.com/
www.avocat-saint-etienne.com,2022-12-13,200 OK,2022-12-13,200 OK
avocats-barreau-guyane.com,2022-12-13,301 Moved Permanently http://www.avocats-barreau-guyane.com/,2022-12-13,301 Moved Permanently http://www.avocats-barreau-guyane.com/
www.avocats-barreau-guyane.com,2022-12-13,200 OK,2022-12-13,200 OK
avocats-blois.com,2022-12-13,200 OK,2022-12-13,200 OK
www.avocats-blois.com,2022-12-13,301 Moved Permanently https://avocats-blois.com/,2022-12-13,301 Moved Permanently https://avocats-blois.com/
avocats-bobigny.com,2022-12-13,301 Moved Permanently http://www.avocats-bobigny.com/,2022-12-13,301 Moved Permanently http://www.avocats-bobigny.com/
www.avocats-bobigny.com,2022-12-13,200 OK,2022-12-13,200 OK
avocats-bonneville.com,2022-12-13,301 Moved Permanently https://www.ordre-avocats-bonneville.com/,2022-12-13,301 Moved Permanently https://www.ordre-avocats-bonneville.com/
www.avocats-bonneville.com,2022-12-13,301 Moved Permanently https://www.ordre-avocats-bonneville.com/,2022-12-13,301 Moved Permanently https://www.ordre-avocats-bonneville.com/
avocats-cambrai.com,2022-12-13,301 Moved Permanently http://www.avocats-cambrai.com/,2022-12-13,301 Moved Permanently http://www.avocats-cambrai.com/
www.avocats-cambrai.com,2022-12-13,200 OK,2022-12-13,200 OK
avocats-chalonsursaone.com,2022-12-13,301 Moved Permanently http://www.avocats-chalonsursaone.com/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'avocats-chalonsursaone.com'. (_ssl.c:997)"
www.avocats-chalonsursaone.com,2022-12-13,200 OK,2022-12-13,200 OK
avocats-charente.com,2022-12-13,301 Moved Permanently https://www.avocats-charente.com/,2022-12-13,301 Moved Permanently https://www.avocats-charente.com/
www.avocats-charente.com,2022-12-13,200 OK,2022-12-13,200 OK
avocats-chateauroux.com,2022-12-13,301 Moved Permanently https://www.avocats-chateauroux.fr,2022-12-13,"Connect call failed ('213.186.33.5', 443)"
www.avocats-chateauroux.com,2022-12-13,301 Moved Permanently https://www.avocats-chateauroux.fr,2022-12-13,"Connect call failed ('213.186.33.5', 443)"
avocats-correze.com,2022-12-13,301 Moved Permanently https://www.avocats-correze.com/,2022-12-13,301 Moved Permanently https://www.avocats-correze.com/
www.avocats-correze.com,2022-12-13,200 OK,2022-12-13,200 OK
avocats-grasse.com,2022-12-13,301 Moved Permanently https://www.avocats-grasse.com/,2022-12-13,301 Moved Permanently https://www.avocats-grasse.com/
www.avocats-grasse.com,2022-12-13,200 OK,2022-12-13,200 OK
avocats-laon.com,2022-12-13,301 Moved Permanently http://www.avocats-laon.com/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'avocats-laon.com'. (_ssl.c:997)"
www.avocats-laon.com,2022-12-13,200 OK,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.avocats-laon.com'. (_ssl.c:997)"
avocats-larochelle.com,2022-12-13,301 Moved Permanently https://www.avocats-larochelle.com/,2022-12-13,301 Moved Permanently https://www.avocats-larochelle.com/
www.avocats-larochelle.com,2022-12-13,200 OK,2022-12-13,200 OK
avocats-larochesuryon.com,2022-12-13,301 Moved Permanently https://www.avocats-larochesuryon.com/,2022-12-13,301 Moved Permanently https://www.avocats-larochesuryon.com/
www.avocats-larochesuryon.com,2022-12-13,200 OK,2022-12-13,200 OK
avocats-lille.com,2022-12-13,500 Internal Server Error,2022-12-13,500 Internal Server Error
www.avocats-lille.com,2022-12-13,500 Internal Server Error,2022-12-13,500 Internal Server Error
avocats-metz.com,2022-12-13,301 Moved Permanently https://www.avocats-metz.com/,2022-12-13,301 Moved Permanently https://www.avocats-metz.com/
www.avocats-metz.com,2022-12-13,200 OK,2022-12-13,200 OK
avocats-montargis.com,2022-12-13,200 OK,2022-12-13,200 OK
www.avocats-montargis.com,2022-12-13,301 Moved Permanently https://avocats-montargis.com/,2022-12-13,301 Moved Permanently https://avocats-montargis.com/
avocats-nancy.com,2022-12-13,200 OK,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'avocats-nancy.com'. (_ssl.c:997)"
www.avocats-nancy.com,2022-12-13,200 OK,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.avocats-nancy.com'. (_ssl.c:997)"
avocats-perigueux.com,2022-12-13,301 Moved Permanently http://www.avocats-perigueux.com,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'avocats-perigueux.com'. (_ssl.c:997)"
www.avocats-perigueux.com,2022-12-13,200 OK,2022-12-13,200 OK
avocats-poitiers.com,2022-12-13,301 Moved Permanently https://www.avocats-poitiers.com/,2022-12-13,301 Moved Permanently https://www.avocats-poitiers.com/
www.avocats-poitiers.com,2022-12-13,200 OK,2022-12-13,200 OK
avocats-pyrenees-orientales.com,2022-12-13,301 Moved Permanently https://www.avocats-pyrenees-orientales.com/,2022-12-13,301 Moved Permanently https://www.avocats-pyrenees-orientales.com/
www.avocats-pyrenees-orientales.com,2022-12-13,200 OK,2022-12-13,200 OK
avocats-reims.com,2022-12-13,301 Moved Permanently http://www.avocats-reims.fr/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'avocats-reims.com'. (_ssl.c:997)"
www.avocats-reims.com,2022-12-13,301 Moved Permanently http://www.avocats-reims.fr/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.avocats-reims.com'. (_ssl.c:997)"
avocats-saint-quentin.com,2022-12-13,301 Moved Permanently http://www.avocats-saint-quentin.com/,2022-12-13,301 Moved Permanently http://www.avocats-saint-quentin.com/
www.avocats-saint-quentin.com,2022-12-13,200 OK,2022-12-13,200 OK
avocats-saintes.com,2022-12-13,301 Moved Permanently http://www.avocats-saintes.com/,2022-12-13,301 Moved Permanently http://www.avocats-saintes.com/
www.avocats-saintes.com,2022-12-13,200 OK,2022-12-13,200 OK
avocats-saverne.com,2022-12-13,No address associated with hostname,2022-12-13,No address associated with hostname
www.avocats-saverne.com,2022-12-13,200 OK,2022-12-13,Timeout
avocats-strasbourg.com,2022-12-13,301 Moved Permanently https://www.avocats-strasbourg.com//,2022-12-13,200 OK
www.avocats-strasbourg.com,2022-12-13,200 OK,2022-12-13,200 OK
avocats-tarascon.com,2022-12-13,301 Moved Permanently http://www.avocats-tarascon.com/,2022-12-13,301 Moved Permanently http://www.avocats-tarascon.com/
www.avocats-tarascon.com,2022-12-13,200 OK,2022-12-13,200 OK
avocats-toulouse.com,2022-12-13,301 Moved Permanently https://www.avocats-toulouse.com/,2022-12-13,301 Moved Permanently https://www.avocats-toulouse.com/
www.avocats-toulouse.com,2022-12-13,200 OK,2022-12-13,200 OK
avocats-valdemarne.com,2022-12-13,200 OK,2022-12-13,200 OK
avocats-vannes.com,2022-12-13,301 Moved Permanently https://www.avocats-vannes.com/,2022-12-13,301 Moved Permanently https://www.avocats-vannes.com/
www.avocats-vannes.com,2022-12-13,200 OK,2022-12-13,200 OK
avocats-vienne.com,2022-12-13,301 Moved Permanently https://www.avocats-vienne.com/,2022-12-13,200 OK
www.avocats-vienne.com,2022-12-13,200 OK,2022-12-13,200 OK
avocats12.com,2022-12-13,301 Moved Permanently https://www.avocats12.com/,2022-12-13,301 Moved Permanently https://www.avocats12.com/
www.avocats12.com,2022-12-13,200 OK,2022-12-13,200 OK
avocats91.com,2022-12-13,301 Moved Permanently http://www.avocats91.com/,2022-12-13,301 Moved Permanently http://www.avocats91.com/
www.avocats91.com,2022-12-13,200 OK,2022-12-13,200 OK
avocatsarras.com,2022-12-13,200 OK,2022-12-13,200 OK
www.avocatsarras.com,2022-12-13,301 Moved Permanently https://avocatsarras.com/,2022-12-13,301 Moved Permanently https://avocatsarras.com/
avocatsdemartinique.com,2022-12-13,200 OK,2022-12-13,200 OK
www.avocatsdemartinique.com,2022-12-13,301 Moved Permanently https://avocatsdemartinique.com/,2022-12-13,301 Moved Permanently https://avocatsdemartinique.com/
avocazur.com,2022-12-13,301 Moved Permanently https://www.avocazur.com/,2022-12-13,301 Moved Permanently https://www.avocazur.com/
www.avocazur.com,2022-12-13,200 OK,2022-12-13,200 OK
avsea88.com,2022-12-13,No address associated with hostname,2022-12-13,No address associated with hostname
www.avsea88.com,2022-12-13,200 OK,2022-12-13,Network is unreachable
banize.com,2022-12-13,301 Moved Permanently https://www.banize.com/,2022-12-13,301 Moved Permanently https://www.banize.com/
www.banize.com,2022-12-13,200 OK,2022-12-13,200 OK
barreau-annecy.com,2022-12-13,301 Moved Permanently https://www.barreau-annecy.com/,2022-12-13,301 Moved Permanently https://www.barreau-annecy.com/
www.barreau-annecy.com,2022-12-13,200 OK,2022-12-13,200 OK
barreau-avocat-albi.com,2022-12-13,301 Moved Permanently https://www.barreau-avocat-albi.com/,2022-12-13,301 Moved Permanently https://www.barreau-avocat-albi.com/
www.barreau-avocat-albi.com,2022-12-13,200 OK,2022-12-13,200 OK
barreau-besancon-avocat.com,2022-12-13,301 Moved Permanently http://www.barreau-besancon-avocat.com/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'barreau-besancon-avocat.com'. (_ssl.c:997)"
www.barreau-besancon-avocat.com,2022-12-13,200 OK,2022-12-13,200 OK
barreau-bourges.com,2022-12-13,301 Moved Permanently http://www.barreau-bourges.com/,2022-12-13,301 Moved Permanently http://www.barreau-bourges.com/
www.barreau-bourges.com,2022-12-13,200 OK,2022-12-13,200 OK
barreau-caen.com,2022-12-13,200 OK,2022-12-13,200 OK
barreau-de-laval.com,2022-12-13,403 Forbidden,2022-12-13,302 Found https://www.barreau-de-laval.com/error/noindex.html
www.barreau-de-laval.com,2022-12-13,403 Forbidden,2022-12-13,403 Forbidden
barreau-montpellier.com,2022-12-13,200 OK,2022-12-13,200 OK
barreaudebethune.com,2022-12-13,301 Moved Permanently http://www.barreaudebethune.com/,2022-12-13,301 Moved Permanently http://www.barreaudebethune.com/
www.barreaudebethune.com,2022-12-13,200 OK,2022-12-13,200 OK
barreaudenice.com,2022-12-13,301 Moved Permanently https://www.barreaudenice.com/,2022-12-13,301 Moved Permanently https://www.barreaudenice.com/
www.barreaudenice.com,2022-12-13,200 OK,2022-12-13,200 OK
barreaudesardennes.com,2022-12-13,301 Moved Permanently http://www.barreaudesardennes.com/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'barreaudesardennes.com'. (_ssl.c:997)"
www.barreaudesardennes.com,2022-12-13,200 OK,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.barreaudesardennes.com'. (_ssl.c:997)"
barreaudeversailles.com,2022-12-13,301 Moved Permanently https://www.barreaudeversailles.com/,2022-12-13,301 Moved Permanently https://www.barreaudeversailles.com/
www.barreaudeversailles.com,2022-12-13,200 OK,2022-12-13,200 OK
barreaulyon.com,2022-12-13,301 Moved Permanently https://www.barreaulyon.com,2022-12-13,301 Moved Permanently https://www.barreaulyon.com
www.barreaulyon.com,2022-12-13,200 OK,2022-12-13,200 OK
barredescevennes.com,2022-12-13,301 Moved Permanently http://www.barredescevennes.com/,2022-12-13,301 Moved Permanently https://www.barredescevennes.com/
www.barredescevennes.com,2022-12-13,200 OK,2022-12-13,200 OK
bartres.com,2022-12-13,301 Moved Permanently https://bartres.fr,2022-12-13,"Connect call failed ('217.70.184.38', 443)"
www.bartres.com,2022-12-13,301 Moved Permanently https://bartres.fr,2022-12-13,"Connect call failed ('217.70.184.50', 443)"
www.bazaaretcompagnie.com,2022-12-13,200 OK,2022-12-13,200 OK
beaujolais-cci.com,2022-12-13,No address associated with hostname,2022-12-13,No address associated with hostname
www.beaujolais-cci.com,2022-12-13,301 Moved Permanently https://www.beaujolais.cci.fr,2022-12-13,"Connect call failed ('217.70.184.50', 443)"
beaulieu-sur-oudon.com,2022-12-13,200 OK,2022-12-13,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)
www.beaulieu-sur-oudon.com,2022-12-13,301 Moved Permanently http://beaulieu-sur-oudon.com/,2022-12-13,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)
