name,http_last_check,http_status,https_last_check,https_status
fr.ambafrance.org,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'fr.ambafrance.org'. (_ssl.c:997)",2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'fr.ambafrance.org'. (_ssl.c:997)"
ga.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
ge.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
gh.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
gn.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
gq.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
gr.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
gt.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
gw.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
hn.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
hr.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
ht.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
hu.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
id.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
ie.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
il.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
in.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
iq.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
ir.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
webmail.ir.ambafrance.org,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'webmail.ir.ambafrance.org'. (_ssl.c:997)",2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'webmail.ir.ambafrance.org'. (_ssl.c:997)"
is.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
it.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
jm.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
jo.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
jp.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
ke.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
kg.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
kh.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
km.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
kosovo.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
kr.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
kw.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
kz.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
l.ambafrance.org,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'l.ambafrance.org'. (_ssl.c:997)",2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'l.ambafrance.org'. (_ssl.c:997)"
la.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
lb.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
lc.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
li.ambafrance.org,2022-12-13,301 Moved Permanently https://ch.ambafrance.org/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'li.ambafrance.org'. (_ssl.c:997)"
www.li.ambafrance.org,2022-12-13,301 Moved Permanently https://ch.ambafrance.org/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.li.ambafrance.org'. (_ssl.c:997)"
lk.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
lr.ambafrance.org,2022-12-13,200 OK,2022-12-13,Timeout
lt.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
lu.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
lv.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
ly.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
ma.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
mc.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
md.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
me.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
messagerie.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
mg.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
mk.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
ml.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
mm.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
mn.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
mr.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
ms.ambafrance.org,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ms.ambafrance.org'. (_ssl.c:997)",2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ms.ambafrance.org'. (_ssl.c:997)"
ms1.ambafrance.org,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ms1.ambafrance.org'. (_ssl.c:997)",2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ms1.ambafrance.org'. (_ssl.c:997)"
mt.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
mta.ambafrance.org,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'mta.ambafrance.org'. (_ssl.c:997)",2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'mta.ambafrance.org'. (_ssl.c:997)"
mu.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
mx.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
my.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
mz.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
na.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
ne.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
ng.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
ni.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
nl.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
no.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
np.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
nz.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
om.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
ottawa.ambafrance.org,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ottawa.ambafrance.org'. (_ssl.c:997)",2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ottawa.ambafrance.org'. (_ssl.c:997)"
owa.ambafrance.org,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'owa.ambafrance.org'. (_ssl.c:997)",2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'owa.ambafrance.org'. (_ssl.c:997)"
pa.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
pe.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
pg.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
ph.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
pk.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
pl.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
po.ambafrance.org,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'po.ambafrance.org'. (_ssl.c:997)",2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'po.ambafrance.org'. (_ssl.c:997)"
pt.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
py.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
qa.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
ro.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
rs.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
ru.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
rw.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
sa.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
sc.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
sd.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
se.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
sg.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
si.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
sk.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
sn.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
soudan.ambafrance.org,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'soudan.ambafrance.org'. (_ssl.c:997)",2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'soudan.ambafrance.org'. (_ssl.c:997)"
sr.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
ssd.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
sv.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
sy.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
td.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
teams.ambafrance.org,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'teams.ambafrance.org'. (_ssl.c:997)",2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'teams.ambafrance.org'. (_ssl.c:997)"
tg.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
th.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
tj.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
tm.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
tn.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
tr.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
tt.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
tz.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
ua.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
ug.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
uk.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
uy.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
uz.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
va.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
ve.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
visio-bah.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
visio-de.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
visio-gr.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
visio-lv.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
visio-pl.ambafrance.org,2022-12-13,"Connect call failed ('213.77.11.251', 80)",2022-12-13,"Connect call failed ('213.77.11.251', 443)"
visio-rsa.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
vmail.ambafrance.org,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'vmail.ambafrance.org'. (_ssl.c:997)",2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'vmail.ambafrance.org'. (_ssl.c:997)"
vn.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
vpn.ambafrance.org,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'vpn.ambafrance.org'. (_ssl.c:997)",2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'vpn.ambafrance.org'. (_ssl.c:997)"
vps.ambafrance.org,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'vps.ambafrance.org'. (_ssl.c:997)",2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'vps.ambafrance.org'. (_ssl.c:997)"
vu.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
www.ambafrance.org,2022-12-13,301 Moved Permanently https://ambafrance.org/,2022-12-13,301 Moved Permanently https://ambafrance.org/
xx.ambafrance.org,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'xx.ambafrance.org'. (_ssl.c:997)",2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'xx.ambafrance.org'. (_ssl.c:997)"
ye.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
za.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
