name,http_last_check,http_status,https_last_check,https_status
www.quimper-bretagne-occidentale.bzh,2022-12-09,200 OK,2022-12-09,200 OK
quimperle-communaute.bzh,2022-12-09,301 Moved Permanently https://www.quimperle-communaute.bzh/,2022-12-09,301 Moved Permanently https://www.quimperle-communaute.bzh/
www.quimperle-communaute.bzh,2022-12-09,200 OK,2022-12-09,200 OK
rafcom.bzh,2022-12-09,301 Moved Permanently https://www.rafcom.bzh/,2022-12-09,301 Moved Permanently https://www.rafcom.bzh/
www.rafcom.bzh,2022-12-09,200 OK,2022-12-09,200 OK
redon-agglomeration.bzh,2022-12-09,302 Found https://www.redon-agglomeration.bzh/,2022-12-09,302 Found https://www.redon-agglomeration.bzh/
www.redon-agglomeration.bzh,2022-12-09,200 OK,2022-12-09,200 OK
saintbrieuc-armor-agglo.bzh,2022-12-09,Timeout,2022-12-09,Timeout
www.saintbrieuc-armor-agglo.bzh,2022-12-09,Timeout,2022-12-09,Timeout
acvi.com,2022-12-09,403 Forbidden,2022-12-09,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:997)
www.acvi.com,2022-12-09,403 Forbidden,2022-12-09,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:997)
agglo-soissonnais.com,2022-12-09,301 Moved Permanently http://agglo.grandsoissons.com/,2022-12-09,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'agglo-soissonnais.com'. (_ssl.c:997)"
www.agglo-soissonnais.com,2022-12-09,301 Moved Permanently http://agglo.grandsoissons.com/,2022-12-09,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.agglo-soissonnais.com'. (_ssl.c:997)"
agglodieppe-maritime.com,2022-12-09,200 OK,2022-12-09,"Connect call failed ('46.227.16.164', 443)"
www.agglodieppe-maritime.com,2022-12-09,200 OK,2022-12-09,"Connect call failed ('46.227.16.164', 443)"
alta-rocca.com,2022-12-09,301 Moved Permanently https://www.alta-rocca.com/,2022-12-09,301 Moved Permanently https://www.alta-rocca.com/
www.alta-rocca.com,2022-12-09,200 OK,2022-12-09,200 OK
ardennerivesdemeuse.com,2022-12-09,Name or service not known,2022-12-09,Name or service not known
www.ardennerivesdemeuse.com,2022-12-09,302 Found https://www.ccarm.fr,2022-12-09,302 Found https://www.ccarm.fr
ardennes-thierache.com,2022-12-09,301 Moved Permanently https://www.ardennes-thierache.com,2022-12-09,301 Moved Permanently https://www.ardennes-thierache.com
www.ardennes-thierache.com,2022-12-09,500 Internal Server Error,2022-12-09,500 Internal Server Error
avrelucenoye.com,2022-12-09,Name or service not known,2022-12-09,Name or service not known
www.avrelucenoye.com,2022-12-09,Name or service not known,2022-12-09,Name or service not known
bassin-de-marennes.com,2022-12-09,302 Moved Temporarily http://www.bassin-de-marennes.com,2022-12-09,"Connect call failed ('213.186.33.5', 443)"
www.bassin-de-marennes.com,2022-12-09,200 OK,2022-12-09,200 OK
bastia-agglomeration.com,2022-12-09,301 Moved Permanently https://www.bastia-agglomeration.corsica,2022-12-09,"Connect call failed ('217.70.184.38', 443)"
www.bastia-agglomeration.com,2022-12-09,301 Moved Permanently https://www.bastia-agglomeration.corsica,2022-12-09,"Connect call failed ('217.70.184.50', 443)"
beaunecoteetsud.com,2022-12-09,301 Moved Permanently https://www.beaunecoteetsud.com/,2022-12-09,301 Moved Permanently https://www.beaunecoteetsud.com/
www.beaunecoteetsud.com,2022-12-09,200 OK,2022-12-09,200 OK
bievre-isere.com,2022-12-09,200 OK,2022-12-09,200 OK
www.bievre-isere.com,2022-12-09,301 Moved Permanently https://bievre-isere.com/,2022-12-09,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.bievre-isere.com'. (_ssl.c:997)"
carlades.com,2022-12-09,301 Moved Permanently https://www.carlades.com/,2022-12-09,301 Moved Permanently https://www.carlades.com/
www.carlades.com,2022-12-09,200 OK,2022-12-09,200 OK
castres-mazamet.com,2022-12-09,301 Moved Permanently https://www.castres-mazamet.fr/,2022-12-09,301 Moved Permanently https://www.castres-mazamet.fr/
www.castres-mazamet.com,2022-12-09,301 Moved Permanently https://www.castres-mazamet.fr/,2022-12-09,301 Moved Permanently https://www.castres-mazamet.fr/
caussesaigoualcevennes.com,2022-12-09,301 Moved Permanently https://caussesaigoualcevennes.fr/,2022-12-09,301 Moved Permanently https://caussesaigoualcevennes.fr/
www.caussesaigoualcevennes.com,2022-12-09,301 Moved Permanently https://caussesaigoualcevennes.fr/,2022-12-09,301 Moved Permanently https://caussesaigoualcevennes.fr/
cc-albe-lacs.com,2022-12-09,200 OK,2022-12-09,200 OK
www.cc-albe-lacs.com,2022-12-09,200 OK,2022-12-09,200 OK
cc-avm.com,2022-12-09,200 OK,2022-12-09,200 OK
www.cc-avm.com,2022-12-09,301 Moved Permanently https://cc-avm.com/,2022-12-09,301 Moved Permanently https://cc-avm.com/
cc-beaujolais.com,2022-12-09,200 OK,2022-12-09,200 OK
www.cc-beaujolais.com,2022-12-09,200 OK,2022-12-09,200 OK
cc-blavet-bellevue-ocean.com,2022-12-09,301 Moved Permanently https://www.ccbbo.fr/,2022-12-09,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:997)
www.cc-blavet-bellevue-ocean.com,2022-12-09,301 Moved Permanently https://www.ccbbo.fr/,2022-12-09,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:997)
cc-bocage-bourbonnais.com,2022-12-09,200 OK,2022-12-09,200 OK
www.cc-bocage-bourbonnais.com,2022-12-09,200 OK,2022-12-09,200 OK
cc-briance-combade.com,2022-12-09,301 Moved Permanently https://www.cc-briance-combade.com/,2022-12-09,301 Moved Permanently https://www.cc-briance-combade.com/
www.cc-briance-combade.com,2022-12-09,200 OK,2022-12-09,200 OK
cc-ilo.com,2022-12-09,301 Moved Permanently https://albertharris.me/pl/category/acupuncture/,2022-12-09,301 Moved Permanently https://albertharris.me/pl/category/acupuncture/
www.cc-ilo.com,2022-12-09,301 Moved Permanently https://albertharris.me/pl/category/acupuncture/,2022-12-09,301 Moved Permanently https://albertharris.me/pl/category/acupuncture/
cc-laplaine-jurassienne.com,2022-12-09,301 Moved Permanently https://www.cc-laplaine-jurassienne.fr/,2022-12-09,301 Moved Permanently https://www.cc-laplaine-jurassienne.fr/
www.cc-laplaine-jurassienne.com,2022-12-09,301 Moved Permanently https://www.cc-laplaine-jurassienne.fr/,2022-12-09,301 Moved Permanently https://www.cc-laplaine-jurassienne.fr/
cc-limouxin.com,2022-12-09,200 OK,2022-12-09,200 OK
www.cc-limouxin.com,2022-12-09,301 Moved Permanently https://cc-limouxin.com/,2022-12-09,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.cc-limouxin.com'. (_ssl.c:997)"
cc-malesherbois.com,2022-12-09,Timeout,2022-12-09,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'cc-malesherbois.com'. (_ssl.c:997)"
www.cc-malesherbois.com,2022-12-09,200 OK,2022-12-09,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.cc-malesherbois.com'. (_ssl.c:997)"
cc-mauron-broceliande.com,2022-12-09,Name or service not known,2022-12-09,Name or service not known
www.cc-mauron-broceliande.com,2022-12-09,Name or service not known,2022-12-09,Name or service not known
cc-osartis.com,2022-12-09,301 Moved Permanently https://www.cc-osartis.com/,2022-12-09,301 Moved Permanently https://www.cc-osartis.com/
www.cc-osartis.com,2022-12-09,200 OK,2022-12-09,200 OK
cc-pays-bigouden-sud.com,2022-12-09,Name or service not known,2022-12-09,Name or service not known
www.cc-pays-bigouden-sud.com,2022-12-09,Name or service not known,2022-12-09,Name or service not known
cc-pays-huriel.com,2022-12-09,301 Moved Permanently http://www.cc-pays-huriel.com/,2022-12-09,301 Moved Permanently https://www.cc-pays-huriel.com/
www.cc-pays-huriel.com,2022-12-09,200 OK,2022-12-09,200 OK
cc-pays-marollais.com,2022-12-09,301 Moved Permanently http://www.cc-pays-marollais.com/,2022-12-09,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'cc-pays-marollais.com'. (_ssl.c:997)"
www.cc-pays-marollais.com,2022-12-09,200 OK,2022-12-09,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.cc-pays-marollais.com'. (_ssl.c:997)"
cc-paysdebray.com,2022-12-09,200 OK,2022-12-09,200 OK
www.cc-paysdebray.com,2022-12-09,301 Moved Permanently https://cc-paysdebray.com/,2022-12-09,301 Moved Permanently https://cc-paysdebray.com/
cc-paysdesecrins.com,2022-12-09,301 Moved Permanently https://www.cc-paysdesecrins.fr/,2022-12-09,301 Moved Permanently https://www.cc-paysdesecrins.fr/
www.cc-paysdesecrins.com,2022-12-09,301 Moved Permanently https://www.cc-paysdesecrins.fr/,2022-12-09,301 Moved Permanently https://www.cc-paysdesecrins.fr/
cc-pierresdorees.com,2022-12-09,301 Moved Permanently https://www.cc-pierresdorees.com/,2022-12-09,301 Moved Permanently http://www.cc-pierresdorees.com/
www.cc-pierresdorees.com,2022-12-09,200 OK,2022-12-09,200 OK
cc-plaine-estrees.com,2022-12-09,Name or service not known,2022-12-09,Name or service not known
cc-regiondesuippes.com,2022-12-09,200 OK,2022-12-09,200 OK
www.cc-regiondesuippes.com,2022-12-09,200 OK,2022-12-09,200 OK
cc-sablons.com,2022-12-09,200 OK,2022-12-09,200 OK
cc-serreponconvaldavance.com,2022-12-09,301 Moved Permanently https://www.cc-serreponconvaldavance.com/,2022-12-09,301 Moved Permanently https://www.cc-serreponconvaldavance.com/
www.cc-serreponconvaldavance.com,2022-12-09,200 OK,2022-12-09,200 OK
cc-sources-lac-annecy.com,2022-12-09,301 Moved Permanently http://www.cc-sources-lac-annecy.com/,2022-12-09,301 Moved Permanently http://www.cc-sources-lac-annecy.com/
www.cc-sources-lac-annecy.com,2022-12-09,200 OK,2022-12-09,200 OK
cc-tc.com,2022-12-09,301 Moved Permanently https://portail.cc-tc.com,2022-12-09,"Connect call failed ('213.186.33.5', 443)"
portail.cc-tc.com,2022-12-09,200 OK,2022-12-09,200 OK
www.cc-tc.com,2022-12-09,301 Moved Permanently https://portail.cc-tc.com,2022-12-09,"Connect call failed ('213.186.33.5', 443)"
cc-vba.com,2022-12-09,301 Moved Permanently https://www.cc-vba.com/,2022-12-09,301 Moved Permanently https://www.cc-vba.com/
www.cc-vba.com,2022-12-09,200 OK,2022-12-09,200 OK
cc-vermandois.com,2022-12-09,301 Moved Permanently http://www.cc-vermandois.com,2022-12-09,"Connect call failed ('217.70.184.38', 443)"
www.cc-vermandois.com,2022-12-09,200 OK,2022-12-09,200 OK
cc-villeneuvedemarsan.com,2022-12-09,403 Forbidden,2022-12-09,403 Forbidden
www.cc-villeneuvedemarsan.com,2022-12-09,403 Forbidden,2022-12-09,403 Forbidden
cc-vsa.com,2022-12-09,301 Moved Permanently https://www.cc-vsa.com/,2022-12-09,301 Moved Permanently https://www.cc-vsa.com/
www.cc-vsa.com,2022-12-09,200 OK,2022-12-09,200 OK
cc4rivieres.com,2022-12-09,200 OK,2022-12-09,200 OK
www.cc4rivieres.com,2022-12-09,301 Moved Permanently https://cc4rivieres.com/,2022-12-09,301 Moved Permanently https://cc4rivieres.com/
ccayguesouveze.com,2022-12-09,200 OK,2022-12-09,Connection reset by peer
www.ccayguesouveze.com,2022-12-09,200 OK,2022-12-09,Connection reset by peer
ccb-blaye.com,2022-12-09,200 OK,2022-12-09,200 OK
www.ccb-blaye.com,2022-12-09,301 Moved Permanently https://ccb-blaye.com/,2022-12-09,301 Moved Permanently https://ccb-blaye.com/
ccbastides47.com,2022-12-09,301 Moved Permanently https://www.ccbastides47.com/,2022-12-09,301 Moved Permanently https://www.ccbastides47.com/
www.ccbastides47.com,2022-12-09,200 OK,2022-12-09,200 OK
ccbugeysud.com,2022-12-09,301 Moved Permanently https://www.ccbugeysud.com/,2022-12-09,301 Moved Permanently https://www.ccbugeysud.com/
www.ccbugeysud.com,2022-12-09,200 OK,2022-12-09,200 OK
ccbva.com,2022-12-09,200 OK,2022-12-09,200 OK
www.ccbva.com,2022-12-09,200 OK,2022-12-09,200 OK
cccolme.com,2022-12-09,Name or service not known,2022-12-09,Name or service not known
www.cccolme.com,2022-12-09,Name or service not known,2022-12-09,Name or service not known
ccdourdannais.com,2022-12-09,301 Moved Permanently https://www.ccdourdannais.com/,2022-12-09,301 Moved Permanently https://www.ccdourdannais.com/
www.ccdourdannais.com,2022-12-09,200 OK,2022-12-09,200 OK
ccgascognetoulousaine.com,2022-12-09,301 Moved Permanently https://www.ccgascognetoulousaine.com/,2022-12-09,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ccgascognetoulousaine.com'. (_ssl.c:997)"
www.ccgascognetoulousaine.com,2022-12-09,200 OK,2022-12-09,200 OK
ccgevrey-chambertin-et-nuits-saint-georges.com,2022-12-09,301 Moved Permanently https://www.ccgevrey-chambertin-et-nuits-saint-georges.com/,2022-12-09,301 Moved Permanently https://www.ccgevrey-chambertin-et-nuits-saint-georges.com/
www.ccgevrey-chambertin-et-nuits-saint-georges.com,2022-12-09,200 OK,2022-12-09,200 OK
ccgvm.com,2022-12-09,200 OK,2022-12-09,200 OK
www.ccgvm.com,2022-12-09,301 Moved Permanently https://ccgvm.com/,2022-12-09,301 Moved Permanently https://ccgvm.com/
ccha-langogne.com,2022-12-09,200 OK,2022-12-09,200 OK
www.ccha-langogne.com,2022-12-09,301 Moved Permanently https://ccha-langogne.com/,2022-12-09,301 Moved Permanently https://ccha-langogne.com/
cchautemaurienne.com,2022-12-09,200 OK,2022-12-09,200 OK
www.cchautemaurienne.com,2022-12-09,200 OK,2022-12-09,200 OK
ccloise.com,2022-12-09,200 OK,2022-12-09,200 OK
www.ccloise.com,2022-12-09,301 Moved Permanently https://ccloise.com/,2022-12-09,301 Moved Permanently https://ccloise.com/
ccmachecoul.com,2022-12-09,403 Forbidden,2022-12-09,403 Forbidden
www.ccmachecoul.com,2022-12-09,Name or service not known,2022-12-09,Name or service not known
ccmorvan.com,2022-12-09,301 Moved Permanently https://www.ccmorvan.fr/,2022-12-09,301 Moved Permanently https://www.ccmorvan.fr/
www.ccmorvan.com,2022-12-09,301 Moved Permanently https://www.ccmorvan.fr/,2022-12-09,301 Moved Permanently https://www.ccmorvan.fr/
ccnebbiuconcadoru.com,2022-12-09,301 Moved Permanently https://www.ccnebbiuconcadoru.com/,2022-12-09,301 Moved Permanently https://www.ccnebbiuconcadoru.com/
www.ccnebbiuconcadoru.com,2022-12-09,200 OK,2022-12-09,200 OK
ccphva.com,2022-12-09,200 OK,2022-12-09,200 OK
www.ccphva.com,2022-12-09,200 OK,2022-12-09,200 OK
ccplaine-estrees.com,2022-12-09,301 Moved Permanently https://www.ccplaine-estrees.com/,2022-12-09,301 Moved Permanently https://www.ccplaine-estrees.com/
www.ccplaine-estrees.com,2022-12-09,200 OK,2022-12-09,200 OK
ccsaves.com,2022-12-09,404 Not Found,2022-12-09,Timeout
www.ccsaves.com,2022-12-09,404 Not Found,2022-12-09,Timeout
ccserreponcon.com,2022-12-09,301 Moved Permanently https://www.ccserreponcon.com/,2022-12-09,301 Moved Permanently https://www.ccserreponcon.com/
www.ccserreponcon.com,2022-12-09,200 OK,2022-12-09,200 OK
ccva-savoie.com,2022-12-09,200 OK,2022-12-09,200 OK
www.ccva-savoie.com,2022-12-09,200 OK,2022-12-09,200 OK
ccvalessonne.com,2022-12-09,200 OK,2022-12-09,Timeout
ccvalleedugaron.com,2022-12-09,301 Moved Permanently https://www.ccvalleedugaron.com/,2022-12-09,301 Moved Permanently https://www.ccvalleedugaron.com/
www.ccvalleedugaron.com,2022-12-09,200 OK,2022-12-09,200 OK
ccvol.com,2022-12-09,301 Moved Permanently http://www.best-hotels-cannes.com/fr/ccvol,2022-12-09,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ccvol.com'. (_ssl.c:997)"
www.ccvol.com,2022-12-09,301 Moved Permanently http://www.best-hotels-cannes.com/fr/ccvol,2022-12-09,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.ccvol.com'. (_ssl.c:997)"
cdc-fronsadais.com,2022-12-09,301 Moved Permanently https://www.cdc-fronsadais.com/,2022-12-09,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'cdc-fronsadais.com'. (_ssl.c:997)"
www.cdc-fronsadais.com,2022-12-09,200 OK,2022-12-09,200 OK
cdc-iledenoirmoutier.com,2022-12-09,301 Moved Permanently http://www.cdc-iledenoirmoutier.com/,2022-12-09,301 Moved Permanently http://www.cdc-iledenoirmoutier.com/
www.cdc-iledenoirmoutier.com,2022-12-09,200 OK,2022-12-09,200 OK
cdc-mortagne-au-perche.com,2022-12-09,301 Moved Permanently http://www.cdc-mortagne-au-perche.com/,2022-12-09,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:997)
www.cdc-mortagne-au-perche.com,2022-12-09,200 OK,2022-12-09,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:997)
cdc-oleron.com,2022-12-09,301 Moved Permanently http://www.cdc-oleron.com/,2022-12-09,301 Moved Permanently http://www.cdc-oleron.com/
www.cdc-oleron.com,2022-12-09,200 OK,2022-12-09,200 OK
cdc4b.com,2022-12-09,301 Moved Permanently http://www.cdc4b.com/,2022-12-09,"Connect call failed ('93.95.59.217', 443)"
www.cdc4b.com,2022-12-09,200 OK,2022-12-09,"Connect call failed ('93.95.59.217', 443)"
cdcmedullienne.com,2022-12-09,301 Moved Permanently http://www.cdcmedullienne.com/,2022-12-09,301 Moved Permanently https://www.cdcmedullienne.com/
www.cdcmedullienne.com,2022-12-09,200 OK,2022-12-09,200 OK
cdcpaysnerondes.com,2022-12-09,200 OK,2022-12-09,200 OK
www.cdcpaysnerondes.com,2022-12-09,301 Moved Permanently https://cdcpaysnerondes.com/,2022-12-09,301 Moved Permanently https://cdcpaysnerondes.com/
cdcvansencevennes.com,2022-12-09,200 OK,2022-12-09,200 OK
centre-corse.com,2022-12-09,200 OK,2022-12-09,200 OK
www.centre-corse.com,2022-12-09,200 OK,2022-12-09,200 OK
charlieubelmont.com,2022-12-09,200 OK,2022-12-09,200 OK
www.charlieubelmont.com,2022-12-09,200 OK,2022-12-09,200 OK
codecomfresnes.com,2022-12-09,301 Moved Permanently http://codecom-fresnes.com/,2022-12-09,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'codecomfresnes.com'. (_ssl.c:997)"
www.codecomfresnes.com,2022-12-09,301 Moved Permanently http://codecom-fresnes.com/,2022-12-09,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.codecomfresnes.com'. (_ssl.c:997)"
coeurdemaurienne.com,2022-12-09,301 Moved Permanently https://www.coeurdemaurienne-arvan.com.,2022-12-09,"Connect call failed ('213.186.33.5', 443)"
www.coeurdemaurienne.com,2022-12-09,301 Moved Permanently https://www.coeurdemaurienne-arvan.com.,2022-12-09,"Connect call failed ('213.186.33.5', 443)"
coeurdesologne.com,2022-12-09,301 Moved Permanently http://www.coeurdesologne.com,2022-12-09,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'coeurdesologne.com'. (_ssl.c:997)"
www.coeurdesologne.com,2022-12-09,200 OK,2022-12-09,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.coeurdesologne.com'. (_ssl.c:997)"
cdc.coeurduperche.com,2022-12-09,302 Found https://www.coeurduperche.com/,2022-12-09,302 Found https://www.coeurduperche.com/
www.cdc.coeurduperche.com,2022-12-09,302 Found https://www.coeurduperche.com/,2022-12-09,ClientConnectorError: Cannot connect to host www.cdc.coeurduperche.com:443 ssl:default [None]
coeurduvar.com,2022-12-09,301 Moved Permanently https://www.coeurduvar.com/,2022-12-09,301 Moved Permanently https://www.coeurduvar.com/
www.coeurduvar.com,2022-12-09,200 OK,2022-12-09,200 OK
comcom-crozon.com,2022-12-09,302 Found https://www.comcom-crozon.com/wp-signup.php?new=comcom-crozon.com,2022-12-09,302 Found https://www.comcom-crozon.com/wp-signup.php?new=comcom-crozon.com
www.comcom-crozon.com,2022-12-09,200 OK,2022-12-09,200 OK
comcomdompaire.com,2022-12-09,301 Moved Permanently https://www.comcomdompaire.com/,2022-12-09,301 Moved Permanently https://www.comcomdompaire.com/
www.comcomdompaire.com,2022-12-09,200 OK,2022-12-09,200 OK
comcomdubonnevalais.com,2022-12-09,200 OK,2022-12-09,200 OK
www.comcomdubonnevalais.com,2022-12-09,200 OK,2022-12-09,200 OK
comcomgq.com,2022-12-09,301 Moved Permanently http://www.comcomgq.com/,2022-12-09,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:997)
www.comcomgq.com,2022-12-09,200 OK,2022-12-09,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:997)
communautedecommunesdes3forets.com,2022-12-09,200 OK,2022-12-09,200 OK
communauteduconfluent.com,2022-12-09,404 Not Found,2022-12-09,404 Not Found
www.communauteduconfluent.com,2022-12-09,200 OK,2022-12-09,200 OK
copary.com,2022-12-09,302 Found http://www.copary.fr,2022-12-09,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:997)
