name,http_last_check,http_status,https_last_check,https_status
univ-lorraine.fr,2022-12-13,302 Found https://www.univ-lorraine.fr/,2022-12-13,302 Found https://www.univ-lorraine.fr/
www.univ-lorraine.fr,2022-12-13,200 OK,2022-12-13,200 OK
univ-lyon1.fr,2022-12-13,301 Moved Permanently https://www.univ-lyon1.fr,2022-12-13,301 Moved Permanently https://www.univ-lyon1.fr
www.univ-lyon1.fr,2022-12-13,200 200,2022-12-13,200 200
univ-lyon2.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.univ-lyon2.fr,2022-12-13,200 200,2022-12-13,200 200
univ-lyon3.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.univ-lyon3.fr,2022-12-13,200 200,2022-12-13,200 200
univ-montp3.fr,2022-12-13,301 Moved Permanently https://www.univ-montp3.fr:443/,2022-12-13,301 Moved Permanently https://www.univ-montp3.fr:443/
www.univ-montp3.fr,2022-12-13,200 OK,2022-12-13,200 OK
univ-nantes.fr,2022-12-13,302  https://www.univ-nantes.fr/,2022-12-13,302  https://www.univ-nantes.fr/
www.univ-nantes.fr,2022-12-13,200 ,2022-12-13,200 
univ-orleans.fr,2022-12-13,403 Forbidden,2022-12-13,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)
www.univ-orleans.fr,2022-12-13,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997),2022-12-13,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)
univ-paris1.fr,2022-12-13,302 Moved Temporarily https://www.univ-paris1.fr/,2022-12-13,302 Moved Temporarily https://www.univ-paris1.fr/
univ-paris13.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.univ-paris13.fr,2022-12-13,200 OK,2022-12-13,200 OK
univ-paris3.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.univ-paris3.fr,2022-12-13,200 OK,2022-12-13,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: EE certificate key too weak (_ssl.c:997)
univ-paris8.fr,2022-12-13,"Connect call failed ('193.54.174.1', 80)",2022-12-13,"Connect call failed ('193.54.174.1', 443)"
www.univ-paris8.fr,2022-12-13,400 Bad Request,2022-12-13,200 OK
univ-pau.fr,2022-12-13,302 Found http://www.univ-pau.fr//fr/index.html,2022-12-13,302 Found http://www.univ-pau.fr//fr/index.html
www.univ-pau.fr,2022-12-13,200 OK,2022-12-13,200 OK
univ-perp.fr,2022-12-13,302 302 https://www.univ-perp.fr/,2022-12-13,302 302 https://www.univ-perp.fr/
www.univ-perp.fr,2022-12-13,200 200,2022-12-13,200 200
univ-poitiers.fr,2022-12-13,403 Forbidden,2022-12-13,403 Forbidden
univ-reims.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.univ-reims.fr,2022-12-13,200 OK,2022-12-13,200 OK
univ-rennes1.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.univ-rennes1.fr,2022-12-13,200 OK,2022-12-13,200 OK
univ-rennes2.fr,2022-12-13,302 Found https://www.univ-rennes2.fr/,2022-12-13,301 Moved Permanently https://www.univ-rennes2.fr/
www.univ-rennes2.fr,2022-12-13,200 OK,2022-12-13,200 OK
univ-reunion.fr,2022-12-13,302 Found https://w3old.univ-reunion.fr/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'univ-reunion.fr'. (_ssl.c:997)"
www.univ-reunion.fr,2022-12-13,200 OK,2022-12-13,200 OK
univ-rouen.fr,2022-12-13,301 Moved Permanently https://www.univ-rouen.fr/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'univ-rouen.fr'. (_ssl.c:997)"
www.univ-rouen.fr,2022-12-13,200 OK,2022-12-13,200 OK
univ-savoie.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.univ-savoie.fr,2022-12-13,301 Moved Permanently https://www.univ-smb.fr/,2022-12-13,301 Moved Permanently https://www.univ-smb.fr/
univ-smb.fr,2022-12-13,301 Moved Permanently https://www.univ-smb.fr,2022-12-13,301 Moved Permanently https://www.univ-smb.fr
www.univ-smb.fr,2022-12-13,200 OK,2022-12-13,200 OK
